"str_cfgmagazines_mag_clip762x54_5rnd0","5rd Mosin-Nagant M1891/30 Clip","5rd Mosin-Nagant M1891/30 Clip","Zásobník Mosin-Nagant M1891/30, 5 ran","5-Schuss-Mosin-Nagant M1891/30-Ladestreifen","Обойма для винтовки Мосин 91/30 на 5 пат.","Łódka na 5 naboi Mosin-Nagant M1891/30","5rd Mosin-Nagant M1891/30 Clip","Lastrina Mosin-Nagant M1891/30 5 clp","Cargador Mosin-Nagant M1891/30 de 5 proyectiles","Chargeur 5 balles Mosin-Nagant M1891/30","5 發 Mosin-Nagant M1891/30 填彈器","5rd モシン 91/30 クリップ","Pente 5 mun. Mosin-Nagant M1891/30","5 发子弹 Mosin-Nagant M1891/30 弹夹",
"str_cfgmagazines_mag_clip762x39_10rnd1","A stripper clip for SKS. Allows for loading up to 10 rounds of 7.62x39mm at once.","A stripper clip for SKS. Allows for loading up to 10 rounds of 7.62x39mm at once.","Nábojový pásek na SKS. Umožňuje nabití až 10 nábojů ráže 7,62x39 mm naráz.","Ein Ladestreifen für das SKS. Ermöglicht das Laden von 10 Schuss 7.62x39mm-Munition mit nur einem Handgriff.","Обойма для СК 59/66. Позволяет заряжать до 10 патронов калибра 7,62x39 мм за раз.","Łódka nabojowa do SKS. Pozwala na załadowanie 10 naboi 7,62x39 mm na raz.","A stripper clip for SKS. Allows for loading up to 10 rounds of 7.62x39mm at once.","Lastrina per SKS. Consente il caricamento di fino a 10 munizioni calibro 7.62x39 mm in una volta sola.","Cargador externo veloz para el SKS. Permite cargar hasta 10 proyectiles de 7,62x39 mm a la vez.","Une lame-chargeur pour SKS. Permet de charger 10 balles de 7,62x39 mm à la fois.","SKS 的填彈器。立即裝填 7.62x39mm 彈藥，最多 10 發。","SKS のストリッパー・クリップ。一度に 7.62x39mm を最大 10 発装填できる。","Pente em tira para SKS. Permite carregar até 10 munições calibre 7.62x39mm de uma só vez.","一种 SKS 弹夹条。一次最多可装 10 发 7.62x39 毫米子弹。",
"str_cfgmagazines_mag_clip762x39_10rnd0","10rd SKS Clip","10rd SKS Clip","Zásobník SKS, 10 ran","10-Schuss-SKS-Ladestreifen","Обойма для СК 59/66 на 10 пат.","Łódka na 10 naboi SKS","10rd SKS Clip","Lastrina SKS 10 clp","Cargador SKS de 10 proyectiles","Chargeur 10 balles de SKS","10 發 SKS 填彈器","10rd SKS クリップ","Pente 10 mun. SKS","10 发子弹 SKS 弹夹",
"str_cfgmagazines_mag_akm_palm30rnd1","Detachable polymer magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm.","Detachable polymer magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm.","Odnímatelný polymerový zásobník na útočnou pušku AKM. Pojme až 30 nábojů ráže 7,62x39 mm.","Abnehmbares Polymermagazin für das AKM-Sturmgewehr. Fasst bis zu 30 Schuss 7,62x39mm-Munition.","Съемный полимерный магазин для автомата КА-M. Вмещает до 30 патронов калибра 7,62x39 мм.","Zewnętrzny magazynek polimerowy do karabinu szturmowego AKM. Mieści 30 naboi 7,62x39 mm.","Detachable polymer magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm.","Caricatore estraibile in polimeri per fucile d’assalto AKM. Contiene fino a 30 munizioni calibro 7.62x39 mm.","Un cargador de polímero desmontable para el fusil de asalto AKM. Contiene hasta 30 proyectiles de 7,62x39 mm.","Un chargeur amovible en polymère pour fusil d'assaut AKM. Contient jusqu'à 30 balles de calibre 7,62x39 mm.","可拆卸式聚合物彈匣，適用 AKM 突擊步槍。最多能裝 30 發 7.62x39mm 子彈。","AKM  アサルトライフルのための取り外し可能な箱弾倉。7.62x39mm を最大 30 発装填できる。","Carregador de polímero destacável para fuzil de assalto AKM. Armazena até 30 munições calibre 7.62x39mm.","AKM 突击步枪的可拆卸聚合物弹匣。可容纳最多 30 发 7.62x39 毫米子弹。",
"str_cfgmagazines_mag_akm_palm30rnd0","30rd AKM Polymer Mag","30rd AKM Polymer Mag","Zásobník AKM, 30 ran","30-Schuss-AKM-Polymermagazin","Плм. магазин КА-M, 30 пат.","Magazynek AKM polimer., 30-n.","30rd AKM Polymer Mag","Caricatore polim. AKM 30 clp","Cargador polímero AKM, 30 p.","Chargeur poly. 30 balles AKM","30 發 AKM 聚合物彈匣","30rd AKM マガジン","Carregador 30 mun. polímero AKM","30 发 AKM 聚合物弹匣",
"str_cfgmagazines_mag_akm_drum75rnd1","Detachable drum magazine for the AKM assault rifle. Holds up to 75 rounds of 7.62x39mm.","Detachable drum magazine for the AKM assault rifle. Holds up to 75 rounds of 7.62x39mm.","Odnímatelný bubnový zásobník na útočnou pušku AKM. Pojme až 75 nábojů ráže 7,62x39 mm.","Abnehmbares Kastenmagazin für das AKM-Sturmgewehr. Fasst bis zu 75 Schuss 7,62x39mm-Munition.","Съемный барабанный магазин для автомата КА-M. Вмещает до 75 патронов калибра 7,62x39 мм.","Zewnętrzny magazynek bębnowy do karabinu szturmowego AKM. Mieści 75 naboi 7,62x39 mm.","Detachable drum magazine for the AKM assault rifle. Holds up to 75 rounds of 7.62x39mm.","Caricatore a tamburo estraibile per fucile d’assalto AKM. Contiene fino a 75 munizioni calibro 7.62x39 mm.","Un cargador desmontable para el fusil de asalto AKM. Contiene hasta 75 proyectiles de 7,62x39 mm.","Un chargeur amovible à tambour pour fusil d'assaut AKM. Contient jusqu'à 75 balles de calibre 7,62x39 mm.","可拆卸式彈鼓，適用 AKM 突擊步槍。最多能裝 75 發 7.62x39mm 子彈。","AKM  アサルトライフルのための取り外し可能な箱弾倉。7.62x39mm を最大 75 発装填できる。","Carregador tipo tambor destacável para fuzil de assalto AKM. Armazena até 75 munições calibre 7.62x39mm.","AKM 突击步枪的可拆卸弹鼓。可容纳最多 75 发 7.62x39 毫米子弹。",
"str_cfgmagazines_mag_akm_drum75rnd0","75rd AKM Drum Mag","75rd AKM Drum Mag","Bubnový zásobník AKM, 75 ran","75-Schuss-AKM-Tr.-Magazin","Брб. магазин КА-M, 75 пат","Magazynek (bębn.), AKM, 75-n.","75rd AKM Drum Mag","Caricatore tamb. AKM 75 clp","Cargador tambor AKM, 75 p.","Tambour 75 balles AKM","75 發 AKM 弹鼓","75rd AKM マガジン","Carregador 75 mun. tambor AKM","75 发 AKM 弹鼓",
"str_cfgmagazines_mag_akm_30rnd1","Detachable box magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm. ","Detachable box magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm. ","Odnímatelný schránkový zásobník na útočnou pušku AKM. Pojme až 30 nábojů ráže 7,62x39 mm. ","Abnehmbares Kastenmagazin für das AKM-Sturmgewehr. Fasst bis zu 30 Schuss 7,62x39mm-Munition.","Съемный коробчатый магазин для автомата КА-M. Вмещает до 30 патронов калибра 7,62x39 мм. ","Zewnętrzny magazynek pudełkowy do karabinu szturmowego AKM. Mieści 30 naboi 7,62x39 mm. ","Detachable box magazine for the AKM assault rifle. Holds up to 30 rounds of 7.62x39mm. ","Caricatore estraibile per fucile d’assalto AKM. Contiene fino a 30 munizioni calibro 7.62x39 mm. ","Un cargador desmontable para el fusil de asalto AKM. Contiene hasta 30 proyectiles de 7,62x39 mm.","Un chargeur amovible pour fusil d'assaut AKM. Contient jusqu'à 30 balles de calibre 7,62x39 mm R. ","可拆卸式盒裝彈匣，適用 AKM 突擊步槍。最多能裝 30 發 7.62x39mm 子彈。","AKM  アサルトライフルのための取り外し可能な箱弾倉。7.62x39mm を最大 30 発装填できる。","Carregador tipo caixa destacável para fuzil de assalto AKM. Armazena até 30 munições calibre 7.62x39mm. ","AKM 突击步枪的可拆卸弹匣。可容纳最多 30 发 7.62x39mm 子弹。",
"str_cfgmagazines_mag_akm_30rnd0","30rd AKM Mag","30rd AKM Mag","Zásobník AKM, 30 ran","30-Schuss-AKM-Magazin","Магазин КА-M, 30 пат.","Magazynek AKM, 30-n.","30rd AKM Mag","Caricatore AKM 30 clp","Cargador AKM, 30 p.","Chargeur 30 balles AKM","30 發 AKM 彈匣","30rd AKM マガジン","Carregador 30 mun. AKM","30 发 AKM 弹匣",
"str_cfgmagazines_mag_ak74_30rnd1","Detachable box magazine for the AK-74 assault rifle. Holds up to 30 rounds of 5.45x39mm.","Detachable box magazine for the AK-74 assault rifle. Holds up to 30 rounds of 5.45x39mm.","Odnímatelný schránkový zásobník na útočnou pušku AK-74. Pojme až 30 nábojů ráže 5,45x39 mm.","Abnehmbares Kastenmagazin für das AK-74-Sturmgewehr. Fasst bis zu 30 Schuss 5.45x39mm-Munition.","Съемный коробчатый магазин для автомата КА-74. Вмещает до 30 патронов калибра 5,45x39 мм.","Zewnętrzny magazynek pudełkowy do karabinu szturmowego AK-74. Mieści 30 naboi 5,45x39 mm.","Detachable box magazine for the AK-74 assault rifle. Holds up to 30 rounds of 5.45x39mm.","Caricatore estraibile per fucile d’assalto AK-74. Contiene fino a 30 munizioni calibro 5.45x39 mm.","Un cargador desmontable para el fusil de asalto AK-74. Contiene hasta 30 proyectiles de 5,45x39 mm.","Un chargeur amovible pour fusil d'assaut AK-74. Contient jusqu'à 30 balles de calibre 5,45x39 mm.","可拆卸式盒裝彈匣，適用 AK-74 突擊步槍。最多能裝 30 發 5.45x39mm 子彈。","AK-74 アサルトライフルのための取り外し可能な箱弾倉。5.45x39mm を最大 30 発装填できる。","Carregador tipo caixa destacável para fuzil de assalto AK-74. Armazena até 30 munições calibre 5.45x39mm.","AK-74 突击步枪的可拆卸盒式弹匣。可容纳最多 30 发 5.45x39 毫米子弹。",
"str_cfgmagazines_mag_ak74_30rnd0","30rd AK-74 Mag","30rd AK-74 Mag","Zásobník AK-74, 30 ran","30-Schuss-AK-74-Magazin","Магазин КА-74, 30 пат.","Magazynek AK-74, 30-n.","30rd AK-74 Mag","Caricatore AK-74 30 clp","Cargador AK-74, 30 p.","Chargeur 30 balles AK-74","30 發 AK-74 彈匣","30rd AK-74 マガジン","Carregador 30 mun. AK-74","30 发 AK-74 弹匣",
"str_cfgmagazines_mag_ak101_30rnd1","Detachable box magazine for the AK-101 assault rifle. Holds up to 30 rounds of 5.56x45mm.","Detachable box magazine for the AK-101 assault rifle. Holds up to 30 rounds of 5.56x45mm.","Odnímatelný schránkový zásobník na útočnou pušku AK-101. Pojme až 30 nábojů ráže  5,56x45 mm.","Abnehmbares Kastenmagazin für das AK-101-Sturmgewehr. Fasst bis zu 30 Schuss 5.56x45mm-Munition.","Съемный коробчатый магазин для автомата КА-101. Вмещает до 30 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek pudełkowy do karabinu szturmowego AK-101. Mieści 30 naboi 5,56x45 mm.","Detachable box magazine for the AK-101 assault rifle. Holds up to 30 rounds of 5.56x45mm.","Caricatore estraibile per fucile d’assalto AK-101. Contiene fino a 30 munizioni calibro 5.56x45 mm.","Un cargador desmontable para el fusil de asalto AK-101. Contiene hasta 30 proyectiles de 5,56x45 mm.","Un chargeur amovible pour fusil d'assaut AK-101. Contient jusqu'à 30 balles de calibre 5,56x45 mm.","可拆卸式盒裝彈匣，適用 AK-101 突擊步槍。最多能裝 30 發 5.56x45mm 子彈。","AK-101 アサルトライフルのための取り外し可能な箱弾倉。5.56x45mm を最大 30 発装填できる。","Carregador tipo caixa destacável para fuzil de assalto AK-101. Armazena até 30 munições calibre 5.56x45mm.","AK-101 突击步枪的可拆卸盒式弹匣。可容纳最多 30 发 5.56x45 毫米子弹。",
"str_cfgmagazines_mag_ak101_30rnd0","30rd AK-101 Mag","30rd AK-101 Mag","Zásobník AK-101, 30 ran","30-Schuss-AK-101-Magazin","Магазин КА-101, 30 пат.","Magazynek AK-101, 30-n.","30rd AK-101 Mag","Caricatore AK-101 30 clp","Cargador AK-101, 30 p.","Chargeur 30 balles AK-101","30 發 AK-101 彈匣","30rd AK-101 マガジン","Carregador 30 mun. AK-101","30 发 AK-101 弹匣",
"str_cfgmagazines_mag_1911_7rnd1","Detachable box magazine for Colt 1911 pistol. Holds up to 7 rounds of .45 ACP.","Detachable box magazine for Colt 1911 pistol. Holds up to 7 rounds of .45 ACP.","Odnímatelný schránkový zásobník na pistoli Colt 1911. Pojme až 7 nábojů ráže .45 ACP.","Abnehmbares Kastenmagazin für die Colt 1911-Pistole. Fasst bis zu 7 Schuss .45 ACP-Munition.","Съемный коробчатый магазин для пистолета Colt 1911. Вмещает до 7 патронов калибра .45 ACP.","Zewnętrzny magazynek pudełkowy do pistoletu Colt 1911. Mieści 7 naboi .45 ACP.","Detachable box magazine for Colt 1911 pistol. Holds up to 7 rounds of .45 ACP.","Caricatore estraibile per pistola Colt 1911. Contiene fino a 7 munizioni calibro .45 ACP.","Un cargador desmontable para la pistola Colt 1911. Contiene hasta 7 proyectiles .45 ACP.","Un chargeur amovible pour pistolet Colt 1911. Contient jusqu'à 7 balles de calibre .45 ACP.","可拆卸式盒裝彈匣，適用 Colt 1911 手槍。最多能裝 7 發 .45 ACP 子彈。","Colt 1911 ピストルのための取り外し可能な箱弾倉。.45 ACP を最大 7 発装填できる。","Carregador tipo caixa destacável para pistola Colt 1911. Armazena até 7 munições calibre .45 ACP.","Colt 1911手枪的可拆卸盒式弹匣。可容纳最多7发.45 ACP子弹。",
"str_cfgmagazines_mag_1911_7rnd0","7rd Colt 1911 Mag","7rd Colt 1911 Mag","Zásobník Colt 1911, 7 ran","7-Schuss-Colt 1911-Magazin","Магазин Colt 1911, 7 пат.","Magazynek Colt 1911, 7-n.","7rd Colt 1911 Mag","Caricatore Colt 1911 7 clp","Cargador Colt 1911, 7 p.","Chargeur 7 balles Colt 1911","7 發 Colt 1911 彈匣","7rd Colt 1911 マガジン","Carregador 7 mun. Colt 1911","7 发 Colt 1911 弹匣",
"STR_CfgMagazines_Mag_CZ550_10rnd0","10rd CZ 550 Mag","10rd CZ 550 Mag","Zásobník CZ 550, 10 ran","10-Schuss-CZ 550-Magazin","Магазин CZ 550, 10 пат.","Magazynek CZ 550, 10-n.","10rd CZ 550 Mag","Caricatore CZ 550 10 clp","Cargador CZ 550, 10 p.","Chargeur 10 balles CZ 550","10 發 CZ 550 彈匣","10rd CZ 550 マガジン","Carregador 10 mun. CZ 550","10 发 CZ 550 弹匣",
"STR_CfgMagazines_Mag_CZ550_10rnd1","Detachable magazine for the CZ 550 rifle. Holds up to 10 rounds of .308 WIN.","Detachable magazine for the CZ 550 rifle. Holds up to 10 rounds of .308 WIN.","Odnímatelný schránkový zásobník do pušky CZ 550. Pojme až 10 nábojů ráže .308 WIN.","Abnehmbares Magazin für das CZ 550-Gewehr. Fasst bis zu 10 Schuss .308-WIN-Munition.","Съемный магазин для винтовки CZ 550. Вмещает до 10 патронов калибра .308 WIN.","Zewnętrzny magazynek do karabinu CZ 550. Mieści 10 naboi .308 WIN.","Detachable magazine for the CZ 550 rifle. Holds up to 10 rounds of .308 WIN.","Caricatore estraibile per fucile CZ 550. Contiene fino a 10 munizioni calibro .308 WIN.","Un cargador desmontable para el fusil CZ 550. Contiene hasta 10 proyectiles de .308 WIN.","Un chargeur amovible pour fusil CZ 550. Contient jusqu'à 10 balles de calibre .308 WIN.","可拆卸式彈匣，適用 CZ 550 步槍。最多能裝 10 發 .308 WIN 子彈。","CZ 550 ライフルのための着脱式マガジン。.308 WIN を最大 10 発装填できる。","Carregador tipo caixa destacável para fuzil CZ 550. Armazena até 10 munições calibre .308 WIN.","CZ 550 步枪的可拆卸弹匣。最多可容纳 10 发 .308 WIN 子弹。",
"STR_CfgMagazines_Mag_Desert Eagle_9rnd0","9rd Desert Eagle Mag","9rd Desert Eagle Mag","Zásobník Desert Eagle, 9 ran","9-Schuss-Desert Eagle-Magazin","Магазин Desert Eagle, 9 пат.","Magazynek Desert Eagle, 9-n.","9rd Desert Eagle Mag","Caricatore Desert Eagle 9 clp","Cargador de Desert Eagle de 9 balas","Chargeur 9 balles Desert Eagle","9 發 Desert Eagle 彈匣","9rd ディーグルマガジン","Carregador 9 mun. Desert Eagle","9 发 Desert Eagle 弹匣",
"STR_CfgMagazines_Mag_Desert Eagle_9rnd1","Detachable box magazine for Desert Eagle pistol. Holds up to 9 rounds of .357.","Detachable box magazine for Desert Eagle pistol. Holds up to 9 rounds of .357.","Odnímatelný schránkový zásobník na pistoli Desert Eagle. Pojme až 9 nábojů ráže .357.","Abnehmbares Kastenmagazin für die Desert Eagle-Pistole. Fasst bis zu 9 Schuss .357-Munition.","Съемный коробчатый магазин для пистолета Desert Eagle. Вмещает до 9 патронов калибра .357.","Zewnętrzny magazynek pudełkowy do pistoletu Desert Eagle. Mieści 9 naboi .357.","Detachable box magazine for Desert Eagle pistol. Holds up to 9 rounds of .357.","Caricatore estraibile per pistola Desert Eagle. Contiene fino a 9 munizioni calibro .357.","Un cargador desmontable para la pistola Desert Eagle. Contiene hasta 9 proyectiles de .357.","Un chargeur amovible pour pistolet Desert Eagle. Contient jusqu'à 9 balles de calibre .357.","可拆卸式盒裝彈匣，適用 Desert Eagle 手槍。最多能裝 9 發 .357 子彈。","ディーグルピストルのための取り外し可能な箱弾倉。.357 を最大 9 発装填できる。","Carregador tipo caixa destacável para pistola Desert Eagle. Armazena até 9 munições. de .357.","Desert Eagle 手枪的可拆卸盒式弹匣。可容纳最多 9 发 .357 子弹。",
"STR_CfgMagazines_Mag_FAMAS_25Rnd0","25rd FAMAS Mag","25rd FAMAS Mag","Zásobník FAMAS, 25 ran","25-Schuss-FAMAS-Magazin","Магазин FAMAS, 25 пат.","Magazynek FAMAS, 25-n.","25rd FAMAS Mag","Caricatore FAMAS 25 clp","Cargador FAMAS, 25 p.","Chargeur 25 balles FAMAS","25 發 FAMAS 彈匣","25rd FAMAS マガジン","Carregador 25 mun. FAMAS","25 发 FAMAS 弹匣",
"STR_CfgMagazines_Mag_FAMAS_25Rnd1","Detachable box magazine for the FAMAS assault rifle. Holds up to 25 rounds of 5.56x45mm.","Detachable box magazine for the FAMAS assault rifle. Holds up to 25 rounds of 5.56x45mm.","Odnímatelný schránkový zásobník na útočnou pušku FAMAS. Pojme až 25 nábojů ráže 5,56x45 mm.","Abnehmbares Kastenmagazin für das FAMAS-Sturmgewehr. Fasst bis zu 25 Schuss 5,56x45mm-Munition.","Съемный коробчатый магазин для автомата FAMAS. Вмещает до 25 патронов калибра 5,56x45 мм.","Zewnętrzny magazynek pudełkowy do karabinu szturmowego FAMAS. Mieści 25 naboi 5,56x45 mm.","Detachable box magazine for the FAMAS assault rifle. Holds up to 25 rounds of 5.56x45mm.","Caricatore estraibile per fucile d’assalto FAMAS. Contiene fino a 25 munizioni calibro 5.56x45 mm.","Un cargador desmontable para el fusil de asalto FAMAS. Contiene hasta 25 proyectiles de 5,56x45 mm.","Un chargeur amovible pour fusil d'assaut FAMAS. Contient jusqu'à 25 balles de calibre 5,56 x 45 mm.","可拆卸式盒裝彈匣，適用 FAMAS 突擊步槍；最多能裝 25 發 5.56x45mm 子彈。","FAMAS アサルトライフルのための着脱式箱弾倉。5.56x45mm を最大 25 発装填できる。","Carregador tipo caixa destacável para fuzil de assalto FAMAS. Armazena até 25 munições calibre 5.56x45mm.","FAMAS 突击步枪的可拆卸盒式弹匣。最多可容纳 25 发 5.56x45 毫米子弹。",
"str_cfgmagazines_mag_ruger1022_15rnd0","15rd Ruger 10/22 Mag","15rd Ruger 10/22 Mag","Zásobník Ruger 10/22, 15 ran","15-Schuss-Ruger 10/22-Magazin","Магазин Ruger 10/22, 15 пат.","Magazynek Ruger 10/22, 15-n.","15rd Ruger 10/22 Mag","Caricatore Ruger 10/22 15 clp","Cargador Ruger 10/22, 15 p.","Chargeur 15 balles Ruger 10/22","15 發 Ruger 10/22 彈匣","15rd スポーター 22 マガジン","Carregador 15 mun. Ruger 10/22","15 发 Ruger 10/22 弹匣",
"str_cfgmagazines_mag_ruger1022_15rnd1","Detachable box magazine for Ruger 10/22 rifle. Holds up to 15 rounds of .22 LR.","Detachable box magazine for Ruger 10/22 rifle. Holds up to 15 rounds of .22 LR.","Odnímatelný schránkový zásobník na pušku Ruger 10/22. Pojme až 15 nábojů ráže .22 LR.","Abnehmbares Kastenmagazin für das Ruger 10/22-Gewehr. Fasst bis zu 15 Schuss .22 LR-Munition.","Съемный коробчатый магазин для винтовки Ruger 10/22. Вмещает до 15 патронов калибра .22 LR.","Zewnętrzny magazynek pudełkowy do karabinu Ruger 10/22. Mieści 15 naboi .22 LR.","Detachable box magazine for Ruger 10/22 rifle. Holds up to 15 rounds of .22 LR.","Caricatore estraibile per fucile Ruger 10/22. Contiene fino a 15 munizioni calibro .22 LR.","Un cargador desmontable para el fusil Ruger 10/22. Contiene hasta 15 proyectiles de .22 LR.","Un chargeur amovible pour le fusil Ruger 10/22. Contient jusqu'à 15 balles de calibre .22 LR.","可拆卸式盒型彈匣，適用 Ruger 10/22 步槍。最多能裝 15 發 .22 LR 子彈。","スポーター 22 ライフルのための取り外し可能な箱弾倉。.22 LR を最大 15 発装填できる。","Carregador tipo caixa destacável para fuzil Ruger 10/22. Armazena até 15 munições calibre .22 LR.","Ruger 10/22 步枪的可拆卸盒式弹匣。可容纳最多 15 发 .22 LR 子弹。",
"STR_CfgMagazines_Mag_SSG82_5rnd0","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag","5rd SSG 82 Mag",
"STR_CfgMagazines_Mag_SSG82_5rnd1","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.","Detachable magazine for the SSG 82 rifle. Holds up to 5 rounds of 5.45x39mm.",
"str_cfgmagazines_mag_val_20rnd0","20rd AS Val Mag","20rd AS Val Mag","Zásobník AS Val, 20 ran","20-Schuss-AS Val-Magazin","Магазин СВАЛ, 20 пат.","Magazynek AS Val, 20-n.","20rd AS Val Mag","Caricatore AS Val 20 clp","Cargador AS Val, 20 p.","Chargeur 20 balles AS Val","20 發 AS Val 彈匣","20rd AS Val マガジン","Carregador 20 mun. AS Val","20 发 AS Val 弹匣",
"str_cfgmagazines_mag_val_20rnd1","Detachable box magazine for AS Val and VSS rifles. Holds up to 20 rounds of 9x39mm.","Detachable box magazine for AS Val and VSS rifles. Holds up to 20 rounds of 9x39mm.","Odnímatelný schránkový zásobník na pušky VSS a AS Val. Pojme až 20 nábojů ráže 9x39 mm.","Abnehmbares Kastenmagazin für VSS- und AS Val-Gewehre. Fasst bis zu 20 Schuss 9x39mm-Munition.","Съемный коробчатый магазин для снайперских винтовок СВАЛ и ВСС. Вмещает до 20 патронов калибра 9x39 мм.","Zewnętrzny magazynek pudełkowy do karabinów AS Val i VSS. Mieści 20 naboi 9x39 mm.","Detachable box magazine for AS Val and VSS rifles. Holds up to 20 rounds of 9x39mm.","Caricatore estraibile per fucili AS Val e VSS. Contiene fino a 20 munizioni calibro 9x39 mm.","Un cargador desmontable para los fusiles AS Val y VSS. Contiene hasta 20 proyectiles de 9x39 mm.","Un chargeur amovible pour fusils de précision AS Val et VSS. Contient jusqu'à 20 balles de calibre 9x39 mm.","可拆卸式盒裝彈匣，適用 AS Val 和 VSS 射手步槍。最多能裝 20 發 9x39mm 子彈。","AS Val/VSS ライフルのための取り外し可能な箱弾倉。9x39mm を最大 20 発装填できる。","Carregador tipo caixa destacável para fuzis AS Val e VSS. Armazena até 20 munições calibre 9x39mm.","VSS 和 AS Val 步枪的可拆卸盒式弹匣。可容纳最多 20 发 9x39 毫米子弹。",
"str_cfgvehicles_sks_bayonet1","A bayonet for SKS rifle with a bayonet lug.","A bayonet for SKS rifle with a bayonet lug.","Bajonet na pušku SKS s montáží na bajonet.","Ein Bajonett für das SKS-Gewehr mit Bajonettaufsatz.","Штык для винтовки СК 59/66 с выступом для крепления штыка.","Bagnet na karabin SKS z odpowiednim uchwytem.","A bayonet for SKS rifle with a bayonet lug.","Una baionetta per fucile SKS con un attacco per baionetta.","Una bayoneta para el fusil SKS, con un agarre de bayoneta.","Une baïonnette pouvant être fixée au fusil SKS.","刺刀，可加裝在有刺刀座的 SKS 步槍。","着剣ラグのある SKS ライフルのための銃剣。","Uma baioneta para o fuzil SKS com uma trava de baioneta.","一种带有刺刀座的 SKS 步枪的刺刀。",
"str_cfgvehicles_sks_bayonet0","SKS Bayonet","SKS Bayonet","Bajonet SKS","SKS-Bajonett","Штык для винтовки СК 59/66","Bagnet SKS","SKS Bayonet","Baionetta SKS","Bayoneta para SKS","Baïonnette de SKS","SKS 刺刀","SKS 銃剣","Baioneta SKS","SKS 刺刀",
"str_cfgvehicles_saiga_bttstck1","A lightweight buttstock for the Saiga 12 shotgun.","A lightweight buttstock for the Saiga 12 shotgun.","Odlehčená pažba na brokovnici Saiga 12.","Eine leichte Schulterstütze für die Saiga 12-Schrotflinte.","Легкий приклад для дробовика Вайга.","Lekkiej konstrukcji kolba do strzelby Saiga 12.","A lightweight buttstock for the Saiga 12 shotgun.","Calcio leggero per il fucile a canna liscia Saiga 12.","Una culata ligera para la escopeta Saiga 12.","Une crosse légère pour le fusil tactique Saiga 12.","適用於 Saiga 12 霰彈槍的輕便槍托。","ヴァイガ散弾銃のための軽量な銃床。","Uma coronha leve para espingarda Saiga 12.","Saiga 12 霰弹枪的轻型枪托。",
"str_cfgvehicles_saiga_bttstck0","Saiga 12 Lightweight Buttstock","Saiga 12 Lightweight Buttstock","Lehká pažba Saiga 12","Leichte Saiga 12-Schulterstütze","Легкий приклад для Вайги","Lekka kolba Saiga 12","Saiga 12 Lightweight Buttstock","Calcio leggero Saiga 12","Culata ligera Saiga 12","Crosse légère de Saiga 12","Saiga 12 輕便槍托","ヴァイガ軽量銃床","Coronha leve Saiga 12","Saiga 12 轻型枪托",
